rowname,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Endogenous1_hsa-miR-23b-3p|0_MIMAT0000418,19.1161620672846,0.599584583876925,0.223233341795038,2.68590963632769,0.00723326482817478,0.0635330336084584
Endogenous1_hsa-miR-370-3p|0_MIMAT0000722,15.9344687494316,0.642144518921267,0.239349110567841,2.68287823337977,0.00729915612953887,0.0635330336084584
Endogenous1_hsa-miR-378d|0_MIMAT0018926,20.1726434124057,0.631494686902658,0.235425306676887,2.68235686221007,0.00731054290311958,0.0635330336084584
Endogenous1_hsa-miR-548y|0_MIMAT0018354,17.1895528687549,0.604065934543051,0.225375707126719,2.68026196010296,0.00735645652308466,0.0635330336084584
Endogenous1_hsa-miR-30e-5p|0_MIMAT0000692,26.9017832618263,0.655941656418315,0.248408564641674,2.6405758487615,0.00827652640665398,0.0702026793421543
Endogenous1_hsa-miR-650|0_MIMAT0003320,15.2085928184585,0.640401693140828,0.243955268524013,2.62507834741758,0.00866290311750116,0.0718021604993405
Endogenous1_hsa-miR-302b-3p|0_MIMAT0000715,16.5127009410342,-0.664042559732563,0.253355393284821,-2.62099239776613,0.00876742170307737,0.0718021604993405
Endogenous1_hsa-miR-521|0_MIMAT0002854,13.7074440653582,0.640246636061338,0.244952470925303,2.61375863506427,0.00895522755286861,0.0720971709764846
Endogenous1_hsa-miR-192-5p|0_MIMAT0000222,24.3529599571526,-0.683464493614443,0.263162757435913,-2.5971170855393,0.00940098726578402,0.0744244825207902
Endogenous1_hsa-miR-522-3p|0_MIMAT0002868,21.0372172870106,0.614219097679678,0.238293111514405,2.57757806667671,0.00994954042814016,0.0748261180551879
Endogenous1_hsa-miR-519c-3p|0_MIMAT0002832,18.595239964799,0.573948758852976,0.22342004002529,2.56892246008016,0.0102015281310509,0.0748261180551879
Endogenous1_hsa-miR-362-5p|0_MIMAT0000705,17.2717862144918,0.622881140924281,0.243196185522362,2.56122907350044,0.0104302557630871,0.0748261180551879
Endogenous1_hsa-miR-6503-5p|0_MIMAT0025462,14.49400675646,0.616496565499303,0.24073333337354,2.56091068428277,0.0104398191677301,0.0748261180551879
Endogenous1_hsa-miR-4792|0_MIMAT0019964,11.9846596883603,0.636018435774224,0.249020377912201,2.55408188320423,0.0106468215273026,0.0748261180551879
Endogenous1_hsa-miR-627-3p|0_MIMAT0026623,17.4105154539056,0.579827444409549,0.227059611396406,2.55363532441387,0.0106604844100846,0.0748261180551879
Endogenous1_hsa-miR-1228-3p|0_MIMAT0005583,20.3848738446732,0.614482175726836,0.240662891840115,2.55329008568163,0.0106710579953717,0.0748261180551879
Endogenous1_hsa-miR-4454+hsa-miR-7975|0_MIMAT0018976,287.00460063417,-0.715783362472318,0.280484013167576,-2.55195779035246,0.0107119495321111,0.0748261180551879
Endogenous1_hsa-miR-942-5p|0_MIMAT0004985,15.6229588696836,0.629405849583157,0.249478624260942,2.52288488221272,0.0116396497818096,0.0801280238602835
Endogenous1_hsa-miR-1185-2-3p|0_MIMAT0022713,19.8624018455326,0.552511328970549,0.220230314142517,2.5087887247575,0.0121145918702679,0.0822061591196752
Endogenous1_hsa-miR-185-5p|0_MIMAT0000455,21.4791541522168,0.576828729565752,0.232933785606021,2.47636352135447,0.0132728359466901,0.086991603752115
Endogenous1_hsa-miR-498|0_MIMAT0002824,13.0028974992242,0.6350261710508,0.256462837099172,2.47609430759452,0.0132828486994361,0.086991603752115
Endogenous1_hsa-miR-584-3p|0_MIMAT0022708,23.7955429261418,0.538584199661986,0.217717182376918,2.47377902736944,0.0133692359450619,0.086991603752115
Endogenous1_hsa-miR-300|0_MIMAT0004903,7.81030430158295,0.648534866622953,0.265838795667627,2.43957946391618,0.0147043682994185,NA
Endogenous1_hsa-miR-337-5p|0_MIMAT0004695,20.4556893744527,0.542553035876508,0.222590332220103,2.43745103601363,0.0147912172301673,0.0949436241125604
Endogenous1_hsa-miR-495-5p|0_MIMAT0022924,18.2214028520251,0.568062924297792,0.234172939138218,2.42582651261212,0.0152735696343504,0.0959772367948883
Endogenous1_hsa-miR-299-5p|0_MIMAT0002890,20.319566731157,0.528371906577335,0.218195550946093,2.42155215487356,0.0154543832039351,0.0959772367948883
Endogenous1_hsa-miR-675-5p|0_MIMAT0004284,14.8155136064243,-0.607052270245169,0.251080337885137,-2.41776108538965,0.0156163264464337,0.0959772367948883
Endogenous1_hsa-miR-95-3p|0_MIMAT0000094,18.1055951256712,0.54761518638537,0.226862198077387,2.41386705685788,0.0157842203750613,0.0959772367948883
Endogenous1_hsa-let-7i-5p|0_MIMAT0000415,21.6924195358555,-0.570075560108501,0.236967485075018,-2.40571215889821,0.0161409767025315,0.0959772367948883
Endogenous1_hsa-miR-582-3p|0_MIMAT0004797,12.9739971947346,0.579237270211052,0.240999046885571,2.40348365562657,0.0162396929501972,0.0959772367948883
Endogenous1_hsa-miR-184|0_MIMAT0000454,19.3626275164269,0.597094253100351,0.24872344581273,2.40063517594524,0.0163666445902862,0.0959772367948883
Endogenous1_hsa-miR-345-3p|0_MIMAT0022698,17.6039768965837,0.59934830713608,0.250607543807801,2.39158126698588,0.0167759695690609,0.0970372584429848
Endogenous1_hsa-miR-30e-3p|0_MIMAT0000693,17.3911205585971,0.552550004510755,0.231458548521138,2.38725252552205,0.0169748269513421,0.0970372584429848
Endogenous1_hsa-miR-3144-3p|0.004_MIMAT0015015,16.1543943745862,-0.693874655352265,0.291145710175417,-2.38325563833381,0.0171602730720226,0.0970372584429848
Endogenous1_hsa-miR-106a-5p+hsa-miR-17-5p|0_MIMAT0000103,12.5468608177198,-0.683107875352038,0.287605302251162,-2.37515744669926,0.0175414659762618,0.0980258392791101
Endogenous1_hsa-miR-937-3p|0_MIMAT0004980,13.5102855093963,0.598205540828712,0.252956604594377,2.36485440571102,0.0180371602707971,0.0996238503328909
Endogenous1_hsa-miR-1305|0_MIMAT0005893,20.7000387400309,0.550696861332245,0.233413702815765,2.35931676113683,0.0183086202898737,0.0999608579044827
Endogenous1_hsa-miR-18a-5p|0_MIMAT0000072,14.7366825224763,0.567261279456303,0.242117689121327,2.34291547022013,0.0191337175128868,0.102184887090146
Endogenous1_hsa-miR-939-5p|0_MIMAT0004982,20.2539739233908,0.556383387631278,0.237499510667926,2.34267172200291,0.0191462209495221,0.102184887090146
Endogenous1_hsa-miR-497-5p|0_MIMAT0002820,21.2154461095492,0.583415593565725,0.250075814602783,2.33295488607091,0.0196505132266564,0.103711042029575
Endogenous1_hsa-miR-3614-5p|0_MIMAT0017992,19.2286910872461,0.547944227558272,0.238900369745934,2.29360979282284,0.0218129223871337,0.112733208334421
Negative_NEG_H_ERCC_00154.1,16.2032127031906,0.539078167433748,0.23508287889475,2.29314091255068,0.0218398936209768,0.112733208334421
Endogenous1_hsa-miR-208a-3p|0_MIMAT0000241,17.0634037992164,0.538398328567428,0.235356709568169,2.28758436313661,0.0221617373739515,0.112733208334421
Endogenous1_hsa-miR-1224-3p|0_MIMAT0005459,10.3385335749709,0.583922472945376,0.255539227661533,2.28506002107352,0.0223093085967066,0.112733208334421
Endogenous1_hsa-miR-181a-2-3p|0_MIMAT0004558,17.5874550447303,0.531999716178633,0.234332060879939,2.27028138693836,0.0231905156473441,0.115952578236721
Endogenous1_hsa-miR-10a-5p|0_MIMAT0000253,19.4301132537864,0.512083832775954,0.226089364855426,2.26496205650101,0.0235150080460162,0.116350300227684
Endogenous1_hsa-miR-23c|0_MIMAT0018000,13.3092863570609,0.585386174368128,0.259403217687948,2.25666504673941,0.0240290125054973,0.116824082416213
Endogenous1_hsa-miR-1537-3p|0_MIMAT0007399,11.3151629527146,0.5850656174812,0.2593963530377,2.25548898675599,0.0241026527932398,0.116824082416213
Endogenous1_hsa-miR-487b-3p|0_MIMAT0003180,11.0913029147344,0.562622454382984,0.250904034450285,2.24238105862129,0.0249367549253768,0.119646046359131
